episode,env_step,return,length,success,epsilon,greedy_actions,exploratory_actions,condition_triggers,gradient_steps_so_far,latest_loss
1,200,-200.0,200,0,0.9960399,1,199,0,0,
2,400,-200.0,200,0,0.9920599,2,198,0,0,
3,600,-200.0,200,0,0.9880799,1,199,0,0,
4,800,-200.0,200,0,0.9840999,5,195,0,0,
5,1000,-200.0,200,0,0.9801199,5,195,0,1,0.433161199092865
6,1200,-200.0,200,0,0.9761399,4,196,1,201,0.00022070639533922076
7,1400,-200.0,200,0,0.9721599,2,198,0,401,0.000149405503179878
8,1600,-200.0,200,0,0.9681799,4,196,0,601,7.027131505310535e-05
9,1800,-200.0,200,0,0.9641999,8,192,0,801,0.00010347193165216595
10,2000,-200.0,200,0,0.9602199,11,189,0,1001,8.666489156894386e-05
11,2200,-200.0,200,0,0.9562399,9,191,0,1201,4.838295717490837e-05
12,2400,-200.0,200,0,0.9522599,10,190,0,1401,2.1205181838013232e-05
13,2600,-200.0,200,0,0.9482799,11,189,0,1601,1.8492912204237655e-05
14,2800,-200.0,200,0,0.9442999,11,189,0,1801,4.685568273998797e-05
15,3000,-200.0,200,0,0.9403199,10,190,0,2001,8.434425581071991e-06
16,3200,-200.0,200,0,0.9363399,7,193,0,2201,2.7900488930754364e-05
17,3400,-200.0,200,0,0.9323599,12,188,0,2401,1.1092517524957657e-05
18,3600,-200.0,200,0,0.9283799,12,188,0,2601,9.482911082159262e-06
19,3800,-200.0,200,0,0.9243999,6,194,0,2801,4.367820110928733e-06
20,4000,-200.0,200,0,0.9204199,22,178,0,3001,1.6188903828151524e-05
21,4200,-200.0,200,0,0.9164399,16,184,0,3201,2.335176759515889e-05
22,4400,-200.0,200,0,0.9124599,14,186,0,3401,2.6262259780196473e-05
23,4600,-200.0,200,0,0.9084799,21,179,0,3601,2.4873057554941624e-05
24,4800,-200.0,200,0,0.9044999,18,182,0,3801,2.085979940602556e-05
25,5000,-200.0,200,0,0.9005199,30,170,0,4001,1.548450018162839e-05
26,5200,-200.0,200,0,0.8965399000000001,19,181,0,4201,1.179139144369401e-05
27,5400,-200.0,200,0,0.8925599,14,186,0,4401,6.809413753217086e-05
28,5600,-200.0,200,0,0.8885799,25,175,0,4601,1.6940377463470213e-05
29,5800,-200.0,200,0,0.8845999,20,180,0,4801,2.5323082809336483e-05
30,6000,-200.0,200,0,0.8806199,17,183,0,5001,9.286756721849088e-06
31,6200,-200.0,200,0,0.8766399,19,181,0,5201,4.360573802841827e-05
32,6400,-200.0,200,0,0.8726598999999999,33,167,0,5401,1.7976655726670288e-05
33,6600,-200.0,200,0,0.8686799000000001,21,179,0,5601,4.742086457554251e-05
34,6800,-200.0,200,0,0.8646999,28,172,0,5801,6.922411557752639e-05
35,7000,-200.0,200,0,0.8607199,19,181,0,6001,4.723235178971663e-05
